Date,XLF
2005-05-06,-0.007251349114765104
2005-05-09,0.008695400210826598
2005-05-10,-0.013102803099988458
2005-05-11,0.004541872341494058
2005-05-12,-0.009391315767268926
2005-05-13,-0.008778275021567472
2005-05-16,0.017711461197606804
2005-05-17,0.00626579804130567
2005-05-18,0.011760387575597164
2005-05-19,0.0010252348964412406
2005-05-20,-0.001024184866375788
2005-05-23,0.001367489168874636
2005-05-24,-0.0034143288901649083
2005-05-25,-0.0034255365315337682
2005-05-26,0.006530977250535752
2005-05-27,0.0017078702394712764
2005-05-31,-0.0017049583917743139
2005-06-01,0.007855787932739444
2005-06-02,-0.0027111839989802933
2005-06-03,-0.005097190980898558
2005-06-06,0.002391311395608886
2005-06-07,-0.000681810734359023
2005-06-08,0.0006822759174032189
2005-06-09,0.0030658946868586945
2005-06-10,-0.0030565237070648843
2005-06-13,0.0
2005-06-14,0.002725476588383291
2005-06-15,0.0023785757374219507
2005-06-16,0.0050844897067019446
2005-06-17,0.00525905960229367
2005-06-20,-0.002362790656388003
2005-06-21,0.0037215443408034066
2005-06-22,-0.001348140517833829
2005-06-23,-0.009112532950568686
2005-06-24,-0.0017028478712767248
2005-06-27,-0.0003415385447438357
2005-06-28,0.007508590964204753
2005-06-29,0.004742770199681168
2005-06-30,-0.006406366078386849
2005-07-01,0.0010182693292828393
2005-07-05,0.008135759649516405
2005-07-06,-0.007397679279889102
2005-07-07,0.0020332092040673544
2005-07-08,0.010141573252959724
2005-07-11,0.004350841733299582
2005-07-12,0.0
2005-07-13,0.00433152017372973
2005-07-14,0.004976869772497228
2005-07-15,0.0026412091760457113
2005-07-18,-0.010536655173438825
2005-07-19,-0.0003328322713412879
2005-07-20,0.003661900674345908
2005-07-21,-0.005307063844736004
2005-07-22,0.0053353790419474745
2005-07-25,-0.003980268412307475
2005-07-26,0.001331742469979913
2005-07-27,0.0013303258866996792
2005-07-28,0.0029888139036033934
2005-07-29,-0.008939957923517539
2005-08-01,0.0
2005-08-02,0.007350599326964025
2005-08-03,0.0013262060075363014
2005-08-04,-0.006955773393163112
2005-08-05,-0.011340588489974879
2005-08-08,-0.004048874768956878
2005-08-09,0.0064361479962469215
2005-08-10,-0.0010097445342140965
2005-08-11,0.0037063783825470598
2005-08-12,-0.0026856591646776673
2005-08-15,0.004712858945011167
2005-08-16,-0.006700768237910881
2005-08-17,0.0023607783304189223
2005-08-18,-0.0006726973837632988
2005-08-19,0.0016841919080043954
2005-08-22,0.0026882528136813466
2005-08-23,-0.00636902452671384
2005-08-24,-0.011471332191917982
2005-08-25,0.00511967303964167
2005-08-26,-0.01052632150622701
2005-08-29,0.007892616313452061
2005-08-30,-0.008852244501027395
2005-08-31,0.011336121613116035
2005-09-01,0.0023778593000514103
2005-09-02,-0.0006779057583929937
2005-09-06,0.012208050284266303
2005-09-07,-0.0023451379065636546
2005-09-08,-0.005709148906497874
2005-09-09,0.008780794508738587
2005-09-12,0.0030137810756014627
2005-09-13,-0.008345088831468117
2005-09-14,-0.0010097445342140965
2005-09-15,0.0006740230602466646
2005-09-16,0.01429172690613112
2005-09-19,-0.00901570119983608
2005-09-20,-0.005390127968660008
2005-09-21,-0.01659911196723096
2005-09-22,0.007578053273144869
2005-09-23,0.0034191845337003812
2005-09-26,-0.005451752684038413
2005-09-27,0.003426212410400531
2005-09-28,-0.008194349973856596
2005-09-29,0.018588644148615163
2005-09-30,-0.0023651813491797347
2005-10-03,-0.002371267508589625
2005-10-04,-0.012564311358737146
2005-10-05,-0.004126157421119991
2005-10-06,0.002762311111870419
2005-10-07,0.0034439095701930267
2005-10-10,-0.010638114040451563
2005-10-11,-0.003121879484089818
2005-10-12,-0.004523721891033117
2005-10-13,0.004893938622931193
2005-10-14,0.011129824082703355
2005-10-17,0.001032440964062964
2005-10-18,-0.007903655007083121
2005-10-19,0.020089898117221505
2005-10-20,-0.008828962577699051
2005-10-21,0.005824349248136906
2005-10-24,0.01975485431401247
2005-10-25,-0.005678032685422996
2005-10-26,0.006717968074903435
2005-10-27,-0.005672468084850446
2005-10-28,0.017114367049213985
2005-10-31,0.0036291307900078174
2005-11-01,-0.0036160078246743055
2005-11-02,0.008247939734674414
2005-11-03,0.0006542339097830308
2005-11-04,0.0016349776362005741
2005-11-07,0.008488490544052985
2005-11-08,-0.0029137456474273016
2005-11-09,0.0025976922506809608
2005-11-10,0.020077950849311854
2005-11-11,0.0034918060850108734
2005-11-14,0.0006328374560180539
2005-11-15,-0.009168719862595487
2005-11-16,-0.0054241643041347265
2005-11-17,0.011870205213544427
2005-11-18,0.005073263859129096
2005-11-21,0.004731522388452314
2005-11-22,0.008791077849805484
2005-11-23,0.007780849879791996
2005-11-25,0.002162533088414964
2005-11-28,-0.004623035422291144
2005-11-29,-0.0006188810691534208
2005-11-30,-0.01270154141752966
2005-12-01,0.005334181024867046
2005-12-02,0.0021851497825162713
2005-12-05,-0.0018692790059036124
2005-12-06,-0.0031196457749445017
2005-12-07,-0.008137899685289551
2005-12-08,-0.0006315743697219434
2005-12-09,0.0072631206749174115
2005-12-12,-0.004389146226151719
2005-12-13,0.01290961721421735
2005-12-14,0.0037300485297349084
2005-12-15,-0.005574061588373924
2005-12-16,0.0024445010336828776
2005-12-19,-0.008755273138328468
2005-12-20,0.004416690127102774
2005-12-21,0.002826358825510189
2005-12-22,0.00689012599260308
2005-12-23,0.0012438897505930857
2005-12-27,-0.007766315790621703
2005-12-28,-0.0021917516712380847
2005-12-29,-0.0009407559491797501
2005-12-30,-0.005339351607947074
2006-01-03,0.01673491232858315
2006-01-04,-0.000931332491259873
2006-01-05,0.003419305983032528
2006-01-06,0.005885414202583039
2006-01-09,0.002771738196109208
2006-01-10,0.0009217902635485498
2006-01-11,0.00552306269177083
2006-01-12,-0.007018518960939524
2006-01-13,-0.0006146525529983071
2006-01-17,-0.010455519912978106
2006-01-18,-0.0027962804266370433
2006-01-19,-0.0031165779805292226
2006-01-20,-0.020943840240334022
2006-01-23,0.002554492152186283
2006-01-24,0.004458551581764558
2006-01-25,0.0019019763657146527
2006-01-26,0.01708895777088948
2006-01-27,0.0009336171651856962
2006-01-30,-0.0031090453258844075
2006-01-31,-0.003741198194941675
2006-02-01,-0.0006263323985596925
2006-02-02,-0.006890565799576254
2006-02-03,-0.00409931988002965
2006-02-06,0.0028501854988502995
2006-02-07,-0.006631088317476386
2006-02-08,0.006357420759056209
2006-02-09,0.0025267262904284937
2006-02-10,0.005671192714698625
2006-02-13,-0.003759767735574737
2006-02-14,0.011949612419789313
2006-02-15,0.005904689069130331
2006-02-16,0.005869269176423941
2006-02-17,-0.003992088281392192
2006-02-21,-0.0030839031234167757
2006-02-22,0.018868406018438977
2006-02-23,-0.0036434506509877007
2006-02-24,0.0021333053214216413
2006-02-27,0.0018235874482446235
2006-02-28,-0.009711860861797428
2006-03-01,0.005210516015170974
2006-03-02,-0.006097589039752771
2006-03-03,-0.002453977555479936
2006-03-06,-0.003075260872503538
2006-03-07,0.003393048738703719
2006-03-08,0.00061505745698609
2006-03-09,-0.006144421075338413
2006-03-10,0.008964210010882878
2006-03-13,0.0003067612348881532
2006-03-14,0.011638083287231149
2006-03-15,0.0012112813275286793
2006-03-16,0.0033259321108134454
2006-03-17,0.00293938891183787
2006-03-20,0.0006041952482211954
2006-03-21,-0.009963781772925007
2006-03-22,0.007929435194010681
2006-03-23,-0.00484087381280196
2006-03-24,-0.0003037609340930114
2006-03-27,-0.0006088747234680447
2006-03-28,-0.00821658072792164
2006-03-29,0.004602215505322693
2006-03-30,-0.0061083895162244994
2006-03-31,0.00030745753544625387
2006-04-03,0.0015358496334978433
2006-04-04,0.010735853444379995
2006-04-05,0.0018210498225581517
2006-04-06,-0.003634632959513495
2006-04-07,-0.009425932180301744
2006-04-10,0.0018415162063287749
2006-04-11,-0.008577731897306484
2006-04-12,0.0021630944044757072
2006-04-13,0.0015415325435006455
2006-04-17,-0.0009235389323803966
2006-04-18,0.018489897539845757
2006-04-19,0.001209901476130426
2006-04-20,0.002116325508465744
2006-04-21,-0.001206940418150504
2006-04-24,0.000301862490512006
2006-04-25,-0.006036903595685761
2006-04-26,0.0057699649206153225
2006-04-27,0.015700223449939266
2006-04-28,0.009513088840559236
2006-05-01,-0.015606989078254196
2006-05-02,0.0062815828815872
2006-05-03,-0.0008916931259387306
2006-05-04,0.002082439588939833
2006-05-05,0.014252325498931517
2006-05-08,-0.004098229521911745
2006-05-09,0.0017635677753127244
2006-05-10,0.0005867185607586478
2006-05-11,-0.01642207086673031
2006-05-12,-0.010136883640732286
2006-05-15,0.0069271559469947785
2006-05-16,-0.0011966710483323206
2006-05-17,-0.020065535997108475
2006-05-18,-0.008862842380702673
2006-05-19,0.005241705971295696
2006-05-22,-0.002453741031183898
2006-05-23,-0.0049198755153483376
2006-05-24,0.0006176878209638303
2006-05-25,0.00895633677974561
2006-05-26,0.008264364755655729
2006-05-30,-0.014875477941211579
2006-05-31,0.007087584212277509
2006-06-01,0.01162778024138622
2006-06-02,0.005747487025824061
2006-06-05,-0.016240724720771427
2006-06-06,-0.00244602298142782
2006-06-07,0.003371100359262913
2006-06-08,0.0018331568118621355
2006-06-09,-0.003353839428576144
2006-06-12,-0.011012555394194101
2006-06-13,-0.01948656885884037
2006-06-14,-0.0059937350542179635
2006-06-15,0.02221534627405486
2006-06-16,-0.006339753638932022
2006-06-19,-0.006913513597849641
2006-06-20,0.0028480497401786042
2006-06-21,0.008204917187786487
2006-06-22,-0.003756125150565004
2006-06-23,-0.006597647450968913
2006-06-26,0.008855177535598946
2006-06-27,-0.009717438125991018
2006-06-28,0.005381166707806084
2006-06-29,0.02109584213388005
2006-06-30,-0.0027752640938271123
2006-07-03,0.011749974691817267
2006-07-05,-0.009474332233165406
2006-07-06,0.003085268544336328
2006-07-07,-0.004921331736887136
2006-07-10,0.006800458636830431
2006-07-11,0.0003069899370191642
2006-07-12,-0.009822154994061916
2006-07-13,-0.015808554365574823
2006-07-14,-0.004094704712600872
2006-07-17,0.001897498830395472
2006-07-18,0.002209848241014445
2006-07-19,0.026456535901901113
2006-07-20,-0.003988739106549288
2006-07-21,-0.005545291448933232
2006-07-24,0.013011020675987917
2006-07-25,0.0024463677246784332
2006-07-26,-0.0012206224507260721
2006-07-27,-0.005802842070292136
2006-07-28,0.01781848651443707
2006-07-31,-0.0015093187306423062
2006-08-01,-0.0030228855832087342
2006-08-02,0.0018194622670011373
2006-08-03,0.004237141205326145
2006-08-04,0.0021100503310726992
2006-08-07,-0.002105607393494857
2006-08-08,-0.007233142878428467
2006-08-09,-0.011839599325041417
2006-08-10,0.00491549604635666
2006-08-11,-0.0030570779798470005
2006-08-14,0.0012264531899972564
2006-08-15,0.01684562610140583
2006-08-16,0.005421168490715722
2006-08-17,0.003295362061837448
2006-08-18,0.0014933018079577032
2006-08-21,-0.0038758638764807563
2006-08-22,-0.0002996871158440495
2006-08-23,-0.0029937157020965
2006-08-24,0.0033033820439265504
2006-08-25,-0.0053879254356842265
2006-08-28,0.007222572799304494
2006-08-29,-0.004182705089106564
2006-08-30,0.0030000019790992205
2006-08-31,0.0011966815686736965
2006-09-01,0.0014942974286695776
2006-09-05,0.0035791606408952514
2006-09-06,-0.003269480084552412
2006-09-07,-0.007754349946893391
2006-09-08,0.005710712140183372
2006-09-11,0.0005974411712919014
2006-09-12,0.012843744824896586
2006-09-13,0.007372699307675479
2006-09-14,0.002341809935933137
2006-09-15,0.0030551263176252785
2006-09-18,-0.0011718894916195044
2006-09-19,0.0017589351985198842
2006-09-20,0.0067312174403066916
2006-09-21,-0.006976929019268052
2006-09-22,0.0017563608203801095
2006-09-25,0.010228349269397086
2006-09-26,0.005495977575117328
2006-09-27,-0.004602915146488806
2006-09-28,0.0034685490450241385
2006-09-29,-0.002880781348556405
2006-10-02,-0.0023104657287066344
2006-10-03,0.00984374361291529
2006-10-04,0.012041130102973696
2006-10-05,-0.000566905010601193
2006-10-06,-0.003400913237719849
2006-10-09,0.0028443384949354833
2006-10-10,0.0
2006-10-11,-0.0025524482542050864
2006-10-12,0.005402018287318011
2006-10-13,0.003676628514079683
2006-10-16,-0.005353797489285772
2006-10-17,0.0
2006-10-18,0.0028327647821435598
2006-10-19,-0.0064967498697665604
2006-10-20,-0.0011378042733227733
2006-10-23,0.006547272074785893
2006-10-24,-0.00028292271465224506
2006-10-25,0.004243186302743451
2006-10-26,0.007042744524235811
2006-10-27,-0.007552487635739347
2006-10-30,0.00028177115745275927
2006-10-31,-0.0016908315938346519
2006-11-01,-0.006209079543856855
2006-11-02,-0.0028403968731810503
2006-11-03,0.0
2006-11-06,0.011677708231324191
2006-11-07,0.0022519226040704776
2006-11-08,0.00421397084983699
2006-11-09,-0.0067134618210905606
2006-11-10,0.008166405532359589
2006-11-13,-0.0011171070504835123
2006-11-14,0.005872408714703958
2006-11-15,-0.0013901439799519633
2006-11-16,0.009743881458860626
2006-11-17,-0.0074442114816972715
2006-11-20,0.0063890466034672855
2006-11-21,-0.0016559154599846693
2006-11-22,0.0011058701500192836
2006-11-24,-0.00497115682262772
2006-11-27,-0.015542726401278517
2006-11-28,0.0016916882166646552
2006-11-29,0.006192284056323549
2006-11-30,-0.0019584672082755272
2006-12-01,-0.005885673218924303
2006-12-04,0.01409652588827015
2006-12-05,0.004726105646719825
2006-12-06,0.0013835093970988588
2006-12-07,-0.0024865710568585664
2006-12-08,0.003047015786360907
2006-12-11,0.005523147425631203
2006-12-12,0.0008239119929256411
2006-12-13,0.0010977712723261313
2006-12-14,0.00849792491540824
2006-12-15,0.002492652235462911
2006-12-18,0.0049177789958112506
2006-12-19,-0.0008157274639454259
2006-12-20,0.003265480457034897
2006-12-21,-0.004339430748895534
2006-12-22,-0.00490332305026564
2006-12-26,0.009033095655497814
2006-12-27,0.007053863007210781
2006-12-28,-0.004579409720261163
2006-12-29,-0.005683449602287394
2007-01-03,0.0048992270497978385
2007-01-04,-0.003250073116670471
2007-01-05,-0.007880923480877322
2007-01-08,0.0043824084386649975
2007-01-09,-0.0016358821992923378
2007-01-10,0.0032777804030297286
2007-01-11,0.006262174922685881
2007-01-12,0.0010818450240319688
2007-01-16,0.00270280079491525
2007-01-17,-0.002695515353874134
2007-01-18,-0.004053923431260764
2007-01-19,0.002985349911028834
2007-01-22,-0.0008121252656415612
2007-01-23,-0.0005413621659087209
2007-01-24,0.010295350692169913
2007-01-25,-0.014481267587933222
2007-01-26,0.0019051665547908936
2007-01-29,-0.004889232143068134
2007-01-30,0.0038212121498277796
2007-01-31,0.008156808935261495
2007-02-01,0.006472281421921133
2007-02-02,0.0018757928632666676
2007-02-05,-0.0002677173795031518
2007-02-06,0.004548290150283574
2007-02-07,0.0037283319840286655
2007-02-08,-0.0031840374751330724
2007-02-09,-0.010646812749258272
2007-02-12,-0.0024211370146044464
2007-02-13,0.0072815937614214565
2007-02-14,0.009638240381846241
2007-02-15,0.0015913111160852367
2007-02-16,-0.0002648424944499128
2007-02-20,0.005296801515372929
2007-02-21,-0.004215006292367485
2007-02-22,-0.003968215487532012
2007-02-23,-0.009296209880756745
2007-02-26,-0.007238554239883399
2007-02-27,-0.04671892792658694
2007-02-28,0.018413290238495028
2007-03-01,-0.0011124300478848603
2007-03-02,-0.011417443733914179
2007-03-05,-0.015774522411251213
2007-03-06,0.020892377313855626
2007-03-07,-0.005886631773674544
2007-03-08,0.0090238613976934
2007-03-09,0.0025151948117476675
2007-03-12,0.0
2007-03-13,-0.02982974826443352
2007-03-14,0.002299268549683875
2007-03-15,0.012041087017478747
2007-03-16,-0.0037549960429544837
2007-03-19,0.006567298985204362
2007-03-20,0.009077888306834314
2007-03-21,0.022772180467640846
2007-03-22,-0.00604723557691178
2007-03-23,0.0011060495267543047
2007-03-26,-0.004972854734309418
2007-03-27,-0.006107109672358946
2007-03-28,-0.012569802990311851
2007-03-29,0.005092041501788325
2007-03-30,0.00281463332811982
2007-04-02,-0.009262268101012938
2007-04-03,0.012464791985454582
2007-04-04,0.0
2007-04-05,0.0005596190963073067
2007-04-09,-0.00027941455924429537
2007-04-10,0.004475222246279387
2007-04-11,-0.008354072852759131
2007-04-12,-0.00168527345746039
2007-04-13,0.004219432361552089
2007-04-16,0.02436980418901369
2007-04-17,-0.00027331905979732785
2007-04-18,0.011488137415740063
2007-04-19,-0.0013525503350380053
2007-04-20,0.005144934229973419
2007-04-23,-0.00269398032238255
2007-04-24,-0.0029712541938187176
2007-04-25,0.013546722337757
2007-04-26,-0.0016040945765627423
2007-04-27,-0.0013386039646643422
2007-04-30,-0.007774785294836439
2007-05-01,0.0018915934974605975
2007-05-02,0.004314979719540091
2007-05-03,0.009398818923099572
2007-05-04,0.0034580019384558014
2007-05-07,0.0013257444210026392
2007-05-08,-0.0021182561927585164
2007-05-09,0.005306021963381147
2007-05-10,-0.014251626427375208
2007-05-11,0.010709653731212354
2007-05-14,-0.004768218838698157
2007-05-15,-0.0023953956393466536
2007-05-16,0.011472734949686592
2007-05-17,-0.0050118421147353764
2007-05-18,0.0026510366473055935
2007-05-21,0.001057502653904141
2007-05-22,0.0007921990380259647
2007-05-23,-0.0007915719554842937
2007-05-24,-0.008980628516948808
2007-05-25,0.001866427507911883
2007-05-29,0.004255981443096912
2007-05-30,0.006887236436511568
2007-05-31,-0.0028938653088965705
2007-06-01,0.003166261729241393
2007-06-04,-0.0013149248047845674
2007-06-05,-0.006057336847171468
2007-06-06,-0.008479218385385345
2007-06-07,-0.016835894403642526
2007-06-08,0.011688000396863574
2007-06-11,0.0045673868979887455
2007-06-12,-0.013639953403364546
2007-06-13,0.018980111642383335
2007-06-14,-0.0015966571233974047
2007-06-15,0.0035911090841775906
2007-06-18,-0.0002669855877610594
2007-06-19,0.0042737257888509905
2007-06-20,-0.01755354479495752
2007-06-21,0.001624213679068065
2007-06-22,-0.012702498043632326
2007-06-25,-0.00793869129129976
2007-06-26,-0.009381998430357474
2007-06-27,0.015042055721468328
2007-06-28,-0.0016468717118779397
2007-06-29,-0.005497508783955496
2007-07-02,0.0085684864213047
2007-07-03,0.0087694218342389
2007-07-05,-0.008421560056463884
2007-07-06,0.0049312858487498
2007-07-09,-0.0040892242480110585
2007-07-10,-0.02107851405159966
2007-07-11,0.0033559020935416406
2007-07-12,0.018394639816198266
2007-07-13,0.0038309768447770676
2007-07-16,-0.003543951182752303
2007-07-17,0.0032829028487810774
2007-07-18,-0.012816903245874922
2007-07-19,-0.0033146441364089174
2007-07-20,-0.017461306178824354
2007-07-23,-0.0005638093181764559
2007-07-24,-0.02512028285467416
2007-07-25,0.004632157192176134
2007-07-26,-0.02363057834892579
2007-07-27,-0.015643768784744827
2007-07-30,0.01889046903474223
2007-07-31,-0.03178357430966361
2007-08-01,0.011246185280216814
2007-08-02,0.006612461249612567
2007-08-03,-0.04269926277037506
2007-08-06,0.05115428566106983
2007-08-07,0.007121577654412903
2007-08-08,0.023865927832516398
2007-08-09,-0.03597158476198248
2007-08-10,-0.004477294048575553
2007-08-13,-0.008995674600820958
2007-08-14,-0.01754908974664182
2007-08-15,-0.008931332965526506
2007-08-16,0.03014286595397997
2007-08-17,0.040724053219315826
2007-08-20,-0.013333347756871117
2007-08-21,0.007050744529318864
2007-08-22,0.002625467859718622
2007-08-23,0.0014543570000740136
2007-08-24,0.0034865509385280102
2007-08-27,-0.011580638551468847
2007-08-28,-0.029877388817186712
2007-08-29,0.012077564642409389
2007-08-30,-0.006265057362973336
2007-08-31,0.013209448410192115
2007-09-04,0.007703737689505941
2007-09-05,-0.012055296104145352
2007-09-06,-0.007440450645835317
2007-09-07,-0.010195314912194386
2007-09-10,-0.0033321695064966184
2007-09-11,0.010334354716938998
2007-09-12,0.00210591017484707
2007-09-13,0.01651160680155006
2007-09-14,0.0035441133899849486
2007-09-17,-0.009417292484228401
2007-09-18,0.03773013598855446
2007-09-19,0.006298406787872857
2007-09-20,-0.012233032237190522
2007-09-21,0.0039166807545090165
2007-09-24,-0.013873083648002438
2007-09-25,-0.0020508409563313457
2007-09-26,0.0002933674138039244
2007-09-27,0.011744010647517955
2007-09-28,-0.004062872241818893
2007-10-01,0.018939579423794317
2007-10-02,0.011438404199644925
2007-10-03,-0.0022621140506543513
2007-10-04,0.00595073697559334
2007-10-05,0.010986251413565684
2007-10-08,-0.013653046120202572
2007-10-09,0.008474431951429384
2007-10-10,-0.005602209185872176
2007-10-11,-0.00535191144437952
2007-10-12,0.006513544481290046
2007-10-15,-0.0202587097754231
2007-10-16,-0.018667323092636856
2007-10-17,-0.0005858572059795897
2007-10-18,-0.012590887479557167
2007-10-19,-0.033214967774824355
2007-10-22,0.012269557735983705
2007-10-23,0.005454658830976067
2007-10-24,-0.007534516324836149
2007-10-25,-0.0009107523079977531
2007-10-26,0.02431586268260566
2007-10-29,0.0029676419593691605
2007-10-30,-0.015384882117857046
2007-10-31,0.013521658637902556
2007-11-01,-0.05128959880756878
2007-11-02,-0.00499973951467636
2007-11-05,-0.01790217675288419
2007-11-06,0.016948880545212708
2007-11-07,-0.054716483361926915
2007-11-08,0.010312510153526855
2007-11-09,-0.007573484221926385
2007-11-12,0.0036494800664192972
2007-11-13,0.046942844927788
2007-11-14,-0.0037895404005842126
2007-11-15,-0.025356323949495496
2007-11-16,-0.007805619612402337
2007-11-19,-0.026875916829054436
2007-11-20,-0.02189276607870183
2007-11-21,-0.015496007704397519
2007-11-23,0.02378456711939414
2007-11-26,-0.033481116280375645
2007-11-27,0.018027675984455982
2007-11-28,0.05972192223706463
2007-11-29,-0.008847002864251885
2007-11-30,0.024793473081359263
2007-12-03,-0.00806414464463967
2007-12-04,-0.018536758468601144
2007-12-05,0.01491000321612379
2007-12-06,0.03232176338151804
2007-12-07,-0.01328293213145848
2007-12-10,0.021154137606007595
2007-12-11,-0.050533899468780286
2007-12-12,-0.007603419328692906
2007-12-13,-0.0003323016873004736
2007-12-14,-0.021992957845269
2007-12-17,-0.010562209354496477
2007-12-18,0.0006887707292271283
2007-12-19,0.005849884111426951
2007-12-20,-0.007184910098751884
2007-12-21,0.018499964893610166
2007-12-24,0.018094995335613095
2007-12-26,-0.007042850958424052
2007-12-27,-0.020263304038379837
2007-12-28,-0.002412860119919369
2007-12-31,-0.0003455115387129837
2008-01-02,-0.01970327190000698
2008-01-03,-0.006346284451514861
2008-01-04,-0.02838922217671702
2008-01-07,0.002556625712384797
2008-01-08,-0.036429895306316684
2008-01-09,0.01890379323793967
2008-01-10,0.017069034782160708
2008-01-11,0.0032836645784364293
2008-01-14,0.013817117001275525
2008-01-15,-0.04124776009556608
2008-01-16,0.016834756186332678
2008-01-17,-0.0507722631637888
2008-01-18,-0.011628091991409462
2008-01-22,0.021568462052373727
2008-01-23,0.07101726549650111
2008-01-24,0.0003583310779389226
2008-01-25,-0.026155435467725696
2008-01-28,0.035687885443946854
2008-01-29,0.015275369841435626
2008-01-30,-0.02029373375997412
2008-01-31,0.04071469378992987
2008-02-01,0.018531051368041895
2008-02-04,-0.028975839897914413
2008-02-05,-0.040596758911095265
2008-02-06,-0.011573043893170043
2008-02-07,0.00914614637253508
2008-02-08,-0.016677759357188626
2008-02-11,-0.022123696141217897
2008-02-12,0.027526125848694072
2008-02-13,-0.003669579933742617
2008-02-14,-0.02725630693891279
2008-02-15,0.01590335218256511
2008-02-19,-0.001491045795127044
2008-02-20,0.011571381195619512
2008-02-21,-0.01771194926332398
2008-02-22,0.02178849687374096
2008-02-25,0.0
2008-02-26,0.008823226627523217
2008-02-27,0.004372968272855493
2008-02-28,-0.031204275710912555
2008-02-29,-0.032584593186645305
2008-03-03,-0.01355008595348417
2008-03-04,-0.0054943410441939955
2008-03-05,-0.00789320313544406
2008-03-06,-0.034605775377755554
2008-03-07,0.002060384545066851
2008-03-10,-0.02837204409842753
2008-03-11,0.06559464612595023
2008-03-12,-0.0166798029876587
2008-03-13,-0.0024233156992117255
2008-03-14,-0.028339906736895237
2008-03-17,-0.02291676502394535
2008-03-18,0.08400818359722462
2008-03-19,-0.026356747921046586
2008-03-20,0.07201029536260983
2008-03-24,0.012917971603607858
2008-03-25,-0.0030011279144387393
2008-03-26,-0.03611727056741487
2008-03-27,-0.015612704291892876
2008-03-28,-0.02260148927559058
2008-03-31,0.008925221428133456
2008-04-01,0.07036623515521478
2008-04-02,-0.0007513316205641773
2008-04-03,0.004511130334127866
2008-04-04,-0.013473481629728834
2008-04-07,0.006070067842230298
2008-04-08,-0.011312099697085576
2008-04-09,-0.01678045227696645
2008-04-10,-0.006207075726002764
2008-04-11,-0.019125793750098152
2008-04-14,-0.023477659476148882
2008-04-15,0.010187341307638542
2008-04-16,0.02702710463229452
2008-04-17,0.01728181573531762
2008-04-18,0.022008094934408806
2008-04-21,-0.015489267186606925
2008-04-22,-0.013814393946371739
2008-04-23,-0.006614870705480613
2008-04-24,0.03603587889866655
2008-04-25,0.01890408491482809
2008-04-28,0.0025971533891739895
2008-04-29,-0.012213144452775215
2008-04-30,-0.0029975068017460416
