Date,EFA
2006-01-20,-0.01518133623576734
2006-01-23,0.013923769225564708
2006-01-24,0.005067852496523306
2006-01-25,0.0034158012414542416
2006-01-26,0.011833258119983592
2006-01-27,0.005286634599479756
2006-01-30,0.0007968989054638609
2006-01-31,0.00095553908430146
2006-02-01,0.0030225668255201565
2006-02-02,-0.011260726775016217
2006-02-03,-0.002566428808974952
2006-02-06,-0.0014477651050214257
2006-02-07,-0.007408759491047023
2006-02-08,0.0035697866632529163
2006-02-09,0.0019402099868015554
2006-02-10,-0.0022591581035382724
2006-02-13,-0.006954593811067222
2006-02-14,0.011074953142065525
2006-02-15,-0.009020620408009883
2006-02-16,0.00959038706463633
2006-02-17,-0.0028981319541415695
2006-02-21,0.0001612906799244307
2006-02-22,0.007587967883520896
2006-02-23,0.002563881305618354
2006-02-24,0.0033562966992157772
2006-02-27,0.003504504386367513
2006-02-28,-0.009206535883656497
2006-03-01,0.010253110229535123
2006-03-02,-0.001902981039598628
2006-03-03,-0.004131059441258356
2006-03-06,-0.003828927088288303
2006-03-07,-0.012171484781825948
2006-03-08,0.0034047253062594596
2006-03-09,-0.0011312052928658112
2006-03-10,0.015205391189977435
2006-03-13,0.008285378355700646
2006-03-14,0.010588077138235619
2006-03-15,0.0035966908770403982
2006-03-16,0.003271780434116023
2006-03-17,0.004814634596946199
2006-03-20,0.002009129941125787
2006-03-21,-0.010334611089899859
2006-03-22,0.009351775270830975
2006-03-23,-0.012044562880474396
2006-03-24,0.007971157617661984
2006-03-27,-0.0017056835302819984
2006-03-28,-0.009630123835515536
2006-03-29,0.013174188618357396
2006-03-30,0.012074184417754985
2006-03-31,-0.007035942878045098
2006-04-03,0.010937002834086718
2006-04-04,0.007923056579672183
2006-04-05,0.0033257604560568144
2006-04-06,0.0009040378219820067
2006-04-07,-0.011440940523302356
2006-04-10,0.001827453612158969
2006-04-11,-0.006687814767082911
2006-04-12,-0.004896651099646876
2006-04-13,0.002614291516555012
2006-04-17,0.00460088147611204
2006-04-18,0.020458008263265715
2006-04-19,0.006882461152917685
2006-04-20,-0.0044579291852668845
2006-04-21,0.006716120203919651
2006-04-24,0.0010383658324852885
2006-04-25,-0.00059246064114582
2006-04-26,0.006224270353927253
2006-04-27,0.00176692940244072
2006-04-28,0.00014705164477968324
2006-05-01,-0.0004409892276809879
2006-05-02,0.015294034918793553
2006-05-03,-0.00593855277698363
2006-05-04,0.0077225654251384945
2006-05-05,0.01532706646278581
2006-05-08,-0.0008544713883977817
2006-05-09,0.005986317156981835
2006-05-10,-0.003117405321886757
2006-05-11,-0.010090804663936748
2006-05-12,-0.012921670370195315
2006-05-15,-0.00858192650389522
2006-05-16,-0.0014671940660822003
2006-05-17,-0.03188359224950943
2006-05-18,-0.0030351694836724397
2006-05-19,0.0050233649129971525
2006-05-22,-0.02196281858042226
2006-05-23,0.00030939229806548063
2006-05-24,-0.0006190180661294065
2006-05-25,0.01347761519374413
2006-05-26,0.008101913873841848
2006-05-30,-0.015162869543128066
2006-05-31,0.007389892315633695
2006-06-01,0.006419390535362224
2006-06-02,0.009718731253733681
2006-06-05,-0.021657134272622947
2006-06-06,-0.012144633296512608
2006-06-07,-0.013694415313813879
2006-06-08,-0.022089209353254757
2006-06-09,-0.001129231102314221
2006-06-12,-0.008560698135604228
2006-06-13,-0.031280617770629515
2006-06-14,0.014463706721316028
2006-06-15,0.034482452717378154
2006-06-16,-0.008012478000564704
2006-06-19,-0.005008307279916968
2006-06-20,0.006007382803014716
2006-06-21,0.01291162360577669
2006-06-22,-0.005257994937563404
2006-06-23,-0.0028834965208482943
2006-06-26,0.00787165453855554
2006-06-27,-0.018488616329637386
2006-06-28,0.011366879801465446
2006-06-29,0.036929800047300176
2006-06-30,0.012542900038912341
2006-07-03,0.005199482769021824
2006-07-05,-0.019017054855170912
2006-07-06,0.010545830992628957
2006-07-07,-0.0046042329547518746
2006-07-10,0.00832586933224233
2006-07-11,0.00275233890588078
2006-07-12,-0.018755817027349853
2006-07-13,-0.01756036558908225
2006-07-14,-0.008541634676998866
2006-07-17,-0.014039508774802423
2006-07-18,-0.0016180759150243862
2006-07-19,0.02463525948407619
2006-07-20,-0.005377736710429404
2006-07-21,0.0
2006-07-24,0.01812952217942243
2006-07-25,-0.0003122646830037157
2006-07-26,0.007030937044862462
2006-07-27,0.006206607608022718
2006-07-28,0.020046310029227188
2006-07-31,-0.0034772802273647097
2006-08-01,-0.006977995222492983
2006-08-02,0.010999161891762421
2006-08-03,-0.0016622302516990928
2006-08-04,0.0007568549680432302
2006-08-07,-0.0062005002732951064
2006-08-08,-0.003500563573091031
2006-08-09,0.004887139309453392
2006-08-10,0.0022796727322051957
2006-08-11,-0.008643157074150642
2006-08-14,0.0033649294768787197
2006-08-15,0.021646632435813995
2006-08-16,0.009101534406060319
2006-08-17,-0.0036967809815261488
2006-08-18,0.004156148600334086
2006-08-21,-0.003104514077842846
2006-08-22,-0.0028167796419676927
2006-08-23,-0.0035677927022579325
2006-08-24,-0.0028351575504943494
2006-08-25,-0.0007484531267242245
2006-08-28,0.004193387927472481
2006-08-29,0.008052110327282369
2006-08-30,0.0
2006-08-31,0.0
2006-09-01,0.0073963365092084565
2006-09-05,0.005286835507588128
2006-09-06,-0.016798438083567846
2006-09-07,-0.012034175378394352
2006-09-08,0.00030123840967166693
2006-09-11,-0.006013362500656205
2006-09-12,0.011494270762649084
2006-09-13,-0.0019437437536626856
2006-09-14,0.0013481313626928504
2006-09-15,-0.002094554988406383
2006-09-18,0.004198211278322761
2006-09-19,-0.009256612345161064
2006-09-20,0.009794978060390536
2006-09-21,0.002387470000497549
2006-09-22,-0.004912786071918029
2006-09-25,0.004189315254902626
2006-09-26,0.0023839658975539635
2006-09-27,0.0063911354936427855
2006-09-28,0.0028062659256375966
2006-09-29,-0.002209166936434581
2006-10-02,0.0028041023819378452
2006-10-03,0.000883146830077397
2006-10-04,0.009558746602214008
2006-10-05,0.0011657172208860977
2006-10-06,-0.00887528722208586
2006-10-09,0.0007336750503350586
2006-10-10,0.0011736232846377703
2006-10-11,-0.0007327803404986177
2006-10-12,0.010703823039675209
2006-10-13,0.001740925554929884
2006-10-16,0.0037656155908665223
2006-10-17,-0.0062044426355067905
2006-10-18,0.0024682679366496707
2006-10-19,0.007530833765771572
2006-10-20,0.003162466463507485
2006-10-23,0.0008596378079028799
2006-10-24,0.0001429043707523725
2006-10-25,0.007013883508236063
2006-10-26,0.007676035680683757
2006-10-27,-0.006911781470762324
2006-10-30,-0.0021307167696131835
2006-10-31,0.0005692416166500625
2006-11-01,-0.001707241301262985
2006-11-02,0.0037054139225991545
2006-11-03,-0.003833462057005299
2006-11-06,0.01482278659000813
2006-11-07,0.0011241604206886358
2006-11-08,0.00028036360455008236
2006-11-09,-0.0050490753769463215
2006-11-10,0.003946998007933189
2006-11-13,-0.006318553950355743
2006-11-14,0.011021802031381922
2006-11-15,-0.0002795933125421257
2006-11-16,-0.0020971526640053417
2006-11-17,-0.00294204938329512
2006-11-20,-0.007587496521365256
2006-11-21,0.004955451637869146
2006-11-22,0.009720823177574056
2006-11-24,-0.00530184922428345
2006-11-27,-0.008276353450448526
2006-11-28,0.008910944794779496
2006-11-29,0.011355573784540107
2006-11-30,0.004297779957431969
2006-12-01,-0.0012424457574563563
2006-12-04,0.006495472245036993
2006-12-05,0.005629326718922245
2006-12-06,-0.0021844788194728126
2006-12-07,0.0034209025302343044
2006-12-08,-0.002454604045526554
2006-12-11,0.004100948206525734
2006-12-12,0.004084572726382074
2006-12-13,0.003796517878787098
2006-12-14,0.004052293190381251
2006-12-15,-0.004035938384747806
2006-12-18,-0.001485877904650823
2006-12-19,0.0044644526864443534
2006-12-20,-0.0017509013446090904
2006-12-21,-0.0005096238474342485
2006-12-22,-0.0023437425481831475
2006-12-26,-0.00041417468778170985
2006-12-27,0.012439675097527303
2006-12-28,0.0006824896149864035
2006-12-29,-0.0010915502607612426
2007-01-03,0.003961273825129119
2007-01-04,-0.002857212579010393
2007-01-05,-0.015007097505621125
2007-01-08,0.001385668055126299
2007-01-09,0.0009680028457443868
2007-01-10,-0.007600065690353541
2007-01-11,0.006404934459993683
2007-01-12,0.01134495425925408
2007-01-16,-0.0012312042824880187
2007-01-17,0.0005478048787670442
2007-01-18,-0.003422250847768149
2007-01-19,0.012225179408423159
2007-01-22,-0.005021142901947662
2007-01-23,0.008865362117819853
2007-01-24,0.006488889631655059
2007-01-25,-0.016252369524329957
2007-01-26,0.0019113421959335852
2007-01-29,0.0010902689195717574
2007-01-30,0.0068063937170568245
2007-01-31,0.003786470428731592
2007-02-01,0.008350521733401672
2007-02-02,-0.0020033454307084586
2007-02-05,-0.003212308588818047
2007-02-06,0.007788209632003662
2007-02-07,0.002798316229876141
2007-02-08,-0.003986286261131511
2007-02-09,-0.004268883078815788
2007-02-12,-0.003885370717383596
2007-02-13,0.012777440873804613
2007-02-14,0.013545764052328213
2007-02-15,0.0011791708514248267
2007-02-16,-0.0003926819420470018
2007-02-20,0.0014401062012352472
2007-02-21,-0.005098560576928701
2007-02-22,0.004467935754177477
2007-02-23,0.003139606904445591
2007-02-26,0.0005216739126243652
2007-02-27,-0.04027623967814242
2007-02-28,0.007062226926906057
2007-03-01,-0.010249361040196137
2007-03-02,-0.013489638780145974
2007-03-05,-0.02071812976245646
2007-03-06,0.03102951961020195
2007-03-07,0.0002731516219434127
2007-03-08,0.011761699678482174
2007-03-09,0.0016221395623057244
2007-03-12,0.006477959280077661
2007-03-13,-0.023867070629470688
2007-03-14,0.0004120618866196857
2007-03-15,0.004530906026226855
2007-03-16,0.0012303785025564729
2007-03-19,0.0154264115501348
2007-03-20,0.008469937457772359
2007-03-21,0.021330731081651066
2007-03-22,-0.0037853724348169138
2007-03-23,0.0023584297335215165
2007-03-26,0.00039213213438960004
2007-03-27,-0.004442919644949139
2007-03-28,-0.008793399553663539
2007-03-29,0.008739299062576977
2007-03-30,0.0015750289778344584
2007-04-02,0.002621360539832862
2007-04-03,0.008365983200409488
2007-04-04,0.004148243552559716
2007-04-05,0.0036147725857367252
2007-04-09,-0.0007718412670537633
2007-04-10,0.007466549548390988
2007-04-11,-0.004855504132316502
2007-04-12,0.006676661601910494
2007-04-13,0.0033162325719544583
2007-04-16,0.010551877337511506
2007-04-17,0.00012601947089563303
2007-04-18,-0.00037725019090684153
2007-04-19,-0.003775278284743999
2007-04-20,0.011494350415771626
2007-04-23,-0.009740149693053035
2007-04-24,-0.0006306749306206338
2007-04-25,0.009337743044464109
2007-04-26,-0.004625510144944611
2007-04-27,-0.00213528825210052
2007-04-30,-0.0036499769905071755
2007-05-01,-0.001010490994569735
2007-05-02,0.007586943103873756
2007-05-03,0.0013803789224882124
2007-05-04,0.009399925464110614
2007-05-07,0.0014903493912514776
2007-05-08,-0.008183057673052385
2007-05-09,0.005500353729138263
2007-05-10,-0.019766621500819648
2007-05-11,0.016867487536688763
2007-05-14,-0.003741513471191338
2007-05-15,0.001752462413230571
2007-05-16,0.0014997827107621209
2007-05-17,-0.005116003975434769
2007-05-18,0.007650816576404207
2007-05-21,-0.004605192295984661
2007-05-22,0.0008749087936565925
2007-05-23,0.005122564406424335
2007-05-24,-0.009571171689995883
2007-05-25,0.006400873809959684
2007-05-29,0.0012470152567507498
2007-05-30,0.0042344374132679
2007-05-31,0.004961008860122851
2007-06-01,0.006540982690428354
2007-06-04,0.0026972848809456718
2007-06-05,-0.005135816319581155
2007-06-06,-0.014380366914718334
2007-06-07,-0.017084712249805234
2007-06-08,0.01091095964790334
2007-06-11,0.0033886780597325306
2007-06-12,-0.017761044223954747
2007-06-13,0.012988445171457474
2007-06-14,0.007416787066220509
2007-06-15,0.008110825933885568
2007-06-18,0.005570060980442104
2007-06-19,0.0009850328105820427
2007-06-20,-0.011805539605683868
2007-06-21,0.009084189525609077
2007-06-22,-0.013811660099371514
2007-06-25,-0.0002502739865857251
2007-06-26,-0.0050032874015880635
2007-06-27,0.007165529447941799
2007-06-28,0.0007486616666443346
2007-06-29,0.007358762307477784
2007-07-02,0.014485325230874091
2007-07-03,0.004759608178697361
2007-07-05,-0.004979998320578716
2007-07-06,0.007202460060714122
2007-07-09,0.0024236594105895293
2007-07-10,-0.012211329240606306
2007-07-11,0.009424733459699297
2007-07-12,0.013944454360667491
2007-07-13,-0.0007174864545306248
2007-07-16,-0.002273886176885065
2007-07-17,-0.0033583643249098794
2007-07-18,-0.0034902403855056052
2007-07-19,0.0056762406385237885
2007-07-20,-0.010327709086226489
2007-07-23,0.006067113262292256
2007-07-24,-0.01507655655542095
2007-07-25,-0.00269431141412102
2007-07-26,-0.03327613861663037
2007-07-27,-0.013844229716315826
2007-07-30,0.017774082583891238
2007-07-31,-0.0012653092040914027
2007-08-01,0.001647190224974393
2007-08-02,0.00303603113338502
2007-08-03,-0.018035305129980417
2007-08-06,0.010917177335229455
2007-08-07,0.003430524119042877
2007-08-08,0.016206317312062568
2007-08-09,-0.028532286142207264
2007-08-10,-0.017185818920479767
2007-08-13,0.001957509411861569
2007-08-14,-0.009638132936161892
2007-08-15,-0.02340899245370276
2007-08-16,-0.004308943280673994
2007-08-17,0.009196641185611032
2007-08-20,0.0032159129256326136
2007-08-21,-0.0006676322309399074
2007-08-22,0.023660064824875704
2007-08-23,0.004439492082029872
2007-08-24,0.01742085473298527
2007-08-27,-0.010605463568910123
2007-08-28,-0.020147345402686145
2007-08-29,0.02293402541483225
2007-08-30,-0.006957859996862825
2007-08-31,0.01751648395139571
2007-09-04,0.009181523418886117
2007-09-05,-0.014531451689239194
2007-09-06,0.003718478326134367
2007-09-07,-0.012136043987130085
2007-09-10,-0.00413779106631218
2007-09-11,0.01727032256826244
2007-09-12,0.001021153844669609
2007-09-13,0.0042081018511774815
2007-09-14,-0.005841043755658526
2007-09-17,-0.014050409258674623
2007-09-18,0.03251705453770337
2007-09-19,0.009033812943272546
2007-09-20,-0.0008704310826854744
2007-09-21,0.004356030580511927
2007-09-24,0.002230092756939861
2007-09-25,0.001236709710887629
2007-09-26,0.0049394841222927255
2007-09-27,0.0132713108920961
2007-09-28,0.0015763135967008512
2007-10-01,0.012834542159226636
2007-10-02,-0.00251062310261585
2007-10-03,-0.004553991385276346
2007-10-04,0.0034912585476665203
2007-10-05,0.010198178483881826
2007-10-08,-0.009263870951165765
2007-10-09,0.011148348425936039
2007-10-10,-0.0018963939204202918
2007-10-11,0.004632325151431527
2007-10-12,0.0043743327571743595
2007-10-15,-0.008122545463374542
2007-10-16,-0.015428315273006699
2007-10-17,0.010607716623075136
2007-10-18,0.0023852117353218016
2007-10-19,-0.022013166632837033
2007-10-22,-0.0012169159408386143
2007-10-23,0.014131116126639753
2007-10-24,-0.002162590453612112
2007-10-25,0.004574599528434975
2007-10-26,0.018094790540123196
2007-10-29,0.007297671765616132
2007-10-30,-0.007945855698568982
2007-10-31,0.014134254646389621
2007-11-01,-0.02102188639599456
2007-11-02,0.0055758210514862405
2007-11-05,-0.01592735014179314
2007-11-06,0.015106197187250814
2007-11-07,-0.01736161530945335
2007-11-08,0.001802770961926381
2007-11-09,-0.019436179428421907
2007-11-12,-0.016395513884891688
2007-11-13,0.02686941575098256
2007-11-14,-0.001574839293143726
2007-11-15,-0.016501084399595745
2007-11-16,0.003207989530872757
2007-11-19,-0.02643925996047225
2007-11-20,0.022357499349110688
2007-11-21,-0.02260998159426808
2007-11-23,0.025155024091834344
2007-11-26,-0.015659494713963662
2007-11-27,0.01352865209602827
2007-11-28,0.028426543719168418
2007-11-29,-0.00817217257919356
2007-11-30,0.00545311550720462
2007-12-03,-0.0037362238586384766
2007-12-04,-0.006289889325546749
2007-12-05,0.011564244361714326
2007-12-06,0.0095064756316523
2007-12-07,-0.003933714846598102
2007-12-10,0.01029186564477258
2007-12-11,-0.026060099953037374
2007-12-12,0.020067907364105242
2007-12-13,-0.020388296940041184
2007-12-14,-0.027020783519722147
2007-12-17,-0.021265648525841785
2007-12-18,0.012525486335614566
2007-12-19,-0.008205017911055101
2007-12-20,0.007127494094910425
2007-12-21,0.014280103305114977
2007-12-24,0.004088860345906609
2007-12-26,0.002799925502056544
2007-12-27,-0.006091591943731878
2007-12-28,0.008554634548735507
2007-12-31,-0.006203334724716347
2008-01-02,-0.00356671047964785
2008-01-03,0.0016620587702975698
2008-01-04,-0.02271866818463364
2008-01-07,0.0010451616612525694
2008-01-08,-0.005610254727205
2008-01-09,0.007215731399764058
2008-01-10,-0.0010418416900688232
2008-01-11,-0.019950519636077968
2008-01-14,0.015965868124849125
2008-01-15,-0.03247762306509894
2008-01-16,-0.020167988986945273
2008-01-17,-0.015057085559561534
2008-01-18,0.005750343311620831
2008-01-22,-0.027890380689043037
2008-01-23,-0.0058813153328728385
2008-01-24,0.035064930399708594
2008-01-25,-0.01449868873315141
2008-01-28,0.011175484107254885
2008-01-29,0.006015301378201832
2008-01-30,-0.004588765695819785
2008-01-31,0.010617549836460904
2008-02-01,0.016726632223827087
2008-02-04,-0.010197242346300928
2008-02-05,-0.0458791755390493
2008-02-06,-0.0008636375940115348
2008-02-07,-0.005043389118218666
2008-02-08,-0.010282116862212476
2008-02-11,0.005267322260466223
2008-02-12,0.021543244688043472
2008-02-13,0.006839430531925927
2008-02-14,-0.004528646988138263
2008-02-15,0.003696136696147878
2008-02-19,0.009773363126845291
2008-02-20,-0.005189957994587324
2008-02-21,-0.0018327698435138817
2008-02-22,0.01271348389992455
2008-02-25,0.015902069133153507
2008-02-26,0.014828577211090765
2008-02-27,0.003247355568372301
2008-02-28,-0.009575182396627135
2008-02-29,-0.02505441171787426
2008-03-03,0.0029327987064724503
2008-03-04,-0.015179063245275848
2008-03-05,0.012019553207178069
2008-03-06,-0.01425201280779076
2008-03-07,-0.011764557310651624
2008-03-10,-0.005020335416925814
2008-03-11,0.031570143866038736
2008-03-12,0.0
2008-03-13,0.0016769525493285364
2008-03-14,-0.024135271800443503
2008-03-17,-0.01515365358001497
2008-03-18,0.030628715711892296
2008-03-19,-0.03619712815319276
2008-03-20,0.015051692085176871
2008-03-24,0.018283802989523368
2008-03-25,0.014562615365250497
2008-03-26,0.0
2008-03-27,-0.000836413282374382
2008-03-28,-0.0008365652472924756
2008-03-31,0.0036291571461530836
2008-04-01,0.03157203039119527
2008-04-02,0.0021569016081901538
2008-04-03,0.002959665142986845
2008-04-04,0.003353574760604161
2008-04-07,0.006149785075442615
2008-04-08,-0.01049661660883039
2008-04-09,-0.00819135734211407
2008-04-10,-0.003114025265034459
2008-04-11,-0.013445687238942128
2008-04-14,0.0022025126609306334
2008-04-15,0.007005519017172057
2008-04-16,0.03150980423871386
2008-04-17,-0.011108167560820559
2008-04-18,0.007087750620789146
2008-04-21,0.007834418989665082
2008-04-22,-0.010408537154814601
2008-04-23,0.005192371195056555
2008-04-24,-0.006490256588956633
2008-04-25,0.008265316682991353
2008-04-28,0.0058181047104663985
2008-04-29,-0.008807834705684803
2008-04-30,0.005437920835452692
2008-05-01,0.006067593064511767
2008-05-02,0.00275382570991467
2008-05-05,0.001699529141087286
